CustomerID,Recency,Frequency,Monetary,RFM_Segment
13750.0,54,5,1647.26,54.0-5.0-1647.26
13751.0,288,1,296.25,288.0-1.0-296.25
13752.0,124,6,1175.38,124.0-6.0-1175.38
13753.0,288,1,741.26,288.0-1.0-741.26
13754.0,152,2,282.59999999999997,152.0-2.0-282.59999999999997
13755.0,4,9,2108.06,4.0-9.0-2108.06
13756.0,2,14,5189.52,2.0-14.0-5189.52
13758.0,12,7,3190.55,12.0-7.0-3190.55
13759.0,33,2,659.4100000000001,33.0-2.0-659.4100000000001
13760.0,54,2,286.79,54.0-2.0-286.79
13761.0,50,2,1070.65,50.0-2.0-1070.65
13762.0,219,1,306.72,219.0-1.0-306.72
13763.0,63,1,1714.96,63.0-1.0-1714.96
13764.0,71,3,1519.42,71.0-3.0-1519.42
13767.0,2,37,17220.36,2.0-37.0-17220.36
13769.0,2,10,2796.51,2.0-10.0-2796.51
13771.0,64,4,2634.45,64.0-4.0-2634.45
13772.0,34,3,1122.63,34.0-3.0-1122.63
13774.0,82,1,345.0,82.0-1.0-345.0
13777.0,1,33,25977.16,1.0-33.0-25977.16
13778.0,103,1,178.7,103.0-1.0-178.7
13780.0,7,2,360.01,7.0-2.0-360.01
13781.0,251,1,127.84,251.0-1.0-127.84
13782.0,13,6,908.86,13.0-6.0-908.86
13784.0,10,11,2462.79,10.0-11.0-2462.79
13786.0,367,1,230.39999999999998,367.0-1.0-230.39999999999998
13787.0,76,2,309.04,76.0-2.0-309.04
13790.0,4,1,348.8,4.0-1.0-348.8
13791.0,128,2,1516.0,128.0-2.0-1516.0
13792.0,66,2,195.55,66.0-2.0-195.55
13798.0,1,57,37153.85,1.0-57.0-37153.85
13799.0,117,2,688.86,117.0-2.0-688.86
13800.0,310,1,558.32,310.0-1.0-558.32
13801.0,67,1,324.8,67.0-1.0-324.8
13802.0,139,3,4599.42,139.0-3.0-4599.42
13803.0,255,1,277.07,255.0-1.0-277.07
13804.0,31,7,2588.39,31.0-7.0-2588.39
13805.0,52,2,924.6,52.0-2.0-924.6
13806.0,64,1,256.38,64.0-1.0-256.38
13807.0,367,1,112.6,367.0-1.0-112.6
13808.0,6,5,1747.66,6.0-5.0-1747.66
13809.0,305,1,155.05,305.0-1.0-155.05
13810.0,29,3,1499.01,29.0-3.0-1499.01
13811.0,184,3,814.5,184.0-3.0-814.5
13812.0,42,3,539.0,42.0-3.0-539.0
13813.0,40,4,1366.8600000000001,40.0-4.0-1366.8600000000001
13814.0,92,2,1579.12,92.0-2.0-1579.12
13815.0,22,4,4027.36,22.0-4.0-4027.36
13816.0,24,2,571.6700000000001,24.0-2.0-571.6700000000001
13817.0,29,2,382.98,29.0-2.0-382.98
13819.0,302,3,1140.35,302.0-3.0-1140.35
13821.0,145,2,385.64,145.0-2.0-385.64
13822.0,6,2,632.0,6.0-2.0-632.0
13823.0,19,2,957.66,19.0-2.0-957.66
13824.0,33,5,1698.94,33.0-5.0-1698.94
13826.0,176,1,189.5,176.0-1.0-189.5
13827.0,58,3,409.8,58.0-3.0-409.8
13828.0,22,1,209.49,22.0-1.0-209.49
13831.0,16,6,2198.45,16.0-6.0-2198.45
13832.0,19,1,52.199999999999996,19.0-1.0-52.199999999999996
13833.0,159,1,383.85,159.0-1.0-383.85
13835.0,25,4,834.57,25.0-4.0-834.57
13837.0,212,2,266.59000000000003,212.0-2.0-266.59000000000003
13838.0,6,4,674.82,6.0-4.0-674.82
13841.0,253,1,85.0,253.0-1.0-85.0
13842.0,59,9,3385.62,59.0-9.0-3385.62
13844.0,11,1,361.62,11.0-1.0-361.62
13845.0,65,1,312.98,65.0-1.0-312.98
13846.0,25,3,865.0600000000001,25.0-3.0-865.0600000000001
13848.0,92,3,1255.0,92.0-3.0-1255.0
13849.0,52,2,1537.95,52.0-2.0-1537.95
13850.0,129,1,1595.48,129.0-1.0-1595.48
13851.0,96,3,2651.46,96.0-3.0-2651.46
13853.0,57,1,1090.14,57.0-1.0-1090.14
13854.0,9,25,8109.5199999999995,9.0-25.0-8109.5199999999995
13856.0,169,3,388.5,169.0-3.0-388.5
13858.0,57,1,216.17,57.0-1.0-216.17
13859.0,326,1,201.16,326.0-1.0-201.16
13860.0,1,5,1245.9,1.0-5.0-1245.9
13862.0,18,8,2209.36,18.0-8.0-2209.36
13863.0,248,1,305.78,248.0-1.0-305.78
13865.0,58,4,501.56,58.0-4.0-501.56
13866.0,74,1,145.67000000000002,74.0-1.0-145.67000000000002
13867.0,31,3,1005.09,31.0-3.0-1005.09
13868.0,7,2,3192.54,7.0-2.0-3192.54
13869.0,123,4,3083.65,123.0-4.0-3083.65
13870.0,2,8,2770.94,2.0-8.0-2770.94
13871.0,23,13,6403.25,23.0-13.0-6403.25
13873.0,120,3,389.6,120.0-3.0-389.6
13874.0,358,1,540.45,358.0-1.0-540.45
13875.0,54,5,1786.79,54.0-5.0-1786.79
13876.0,64,1,122.7,64.0-1.0-122.7
13877.0,86,1,117.24,86.0-1.0-117.24
13878.0,55,1,1271.57,55.0-1.0-1271.57
13880.0,21,13,3219.77,21.0-13.0-3219.77
13881.0,4,20,17159.52,4.0-20.0-17159.52
13882.0,3,5,1191.13,3.0-5.0-1191.13
13883.0,11,5,2674.48,11.0-5.0-2674.48
13884.0,7,5,787.6,7.0-5.0-787.6
13885.0,189,2,506.8,189.0-2.0-506.8
13886.0,71,1,243.56,71.0-1.0-243.56
13887.0,204,1,349.55,204.0-1.0-349.55
13888.0,120,2,595.67,120.0-2.0-595.67
13889.0,93,1,416.90000000000003,93.0-1.0-416.90000000000003
13890.0,1,10,1883.8100000000002,1.0-10.0-1883.8100000000002
13892.0,27,4,632.97,27.0-4.0-632.97
13893.0,298,1,821.1,298.0-1.0-821.1
13894.0,24,3,564.62,24.0-3.0-564.62
13895.0,28,4,2593.07,28.0-4.0-2593.07
13897.0,50,1,311.16,50.0-1.0-311.16
13898.0,326,1,155.93,326.0-1.0-155.93
13899.0,16,2,388.52,16.0-2.0-388.52
13900.0,183,3,740.95,183.0-3.0-740.95
13901.0,72,5,2867.2,72.0-5.0-2867.2
13904.0,37,2,332.64,37.0-2.0-332.64
13908.0,80,4,2369.55,80.0-4.0-2369.55
13911.0,57,9,2580.91,57.0-9.0-2580.91
13914.0,12,2,626.45,12.0-2.0-626.45
13917.0,50,2,272.04,50.0-2.0-272.04
13918.0,50,2,1212.8400000000001,50.0-2.0-1212.8400000000001
13919.0,59,2,384.81,59.0-2.0-384.81
13922.0,352,1,172.25,352.0-1.0-172.25
13923.0,54,1,351.13,54.0-1.0-351.13
13924.0,2,6,1838.8500000000001,2.0-6.0-1838.8500000000001
13925.0,93,4,678.25,93.0-4.0-678.25
13926.0,23,1,223.85000000000002,23.0-1.0-223.85000000000002
13927.0,75,1,348.99,75.0-1.0-348.99
13928.0,11,4,464.57,11.0-4.0-464.57
13929.0,169,2,842.65,169.0-2.0-842.65
13930.0,58,2,337.34,58.0-2.0-337.34
13931.0,96,2,1237.53,96.0-2.0-1237.53
13932.0,295,1,307.4,295.0-1.0-307.4
13933.0,109,2,608.7900000000001,109.0-2.0-608.7900000000001
13934.0,264,1,922.1,264.0-1.0-922.1
13936.0,180,1,376.58,180.0-1.0-376.58
13937.0,169,1,158.85,169.0-1.0-158.85
13938.0,35,1,71.66,35.0-1.0-71.66
13939.0,23,3,568.55,23.0-3.0-568.55
13940.0,17,4,839.14,17.0-4.0-839.14
13941.0,22,5,5112.96,22.0-5.0-5112.96
13946.0,79,3,561.5699999999999,79.0-3.0-561.5699999999999
13947.0,65,1,90.6,65.0-1.0-90.6
13948.0,361,1,102.0,361.0-1.0-102.0
13949.0,3,6,2427.32,3.0-6.0-2427.32
13950.0,11,4,745.06,11.0-4.0-745.06
13951.0,176,3,674.45,176.0-3.0-674.45
13952.0,218,2,3251.071,218.0-2.0-3251.071
13953.0,7,7,3515.68,7.0-7.0-3515.68
13954.0,2,2,439.92,2.0-2.0-439.92
13955.0,154,2,322.96,154.0-2.0-322.96
13956.0,5,5,1019.27,5.0-5.0-1019.27
13959.0,79,3,594.04,79.0-3.0-594.04
13960.0,21,2,230.22,21.0-2.0-230.22
13962.0,22,2,169.55,22.0-2.0-169.55
13963.0,308,4,664.54,308.0-4.0-664.54
13967.0,146,1,80.7,146.0-1.0-80.7
13969.0,7,18,9024.17,7.0-18.0-9024.17
13971.0,19,8,2758.26,19.0-8.0-2758.26
13972.0,71,2,190.25,71.0-2.0-190.25
13973.0,287,1,264.7,287.0-1.0-264.7
13974.0,49,1,413.59000000000003,49.0-1.0-413.59000000000003
13975.0,31,6,2461.2400000000002,31.0-6.0-2461.2400000000002
13976.0,207,1,357.98,207.0-1.0-357.98
13978.0,15,2,196.79000000000002,15.0-2.0-196.79000000000002
13979.0,73,1,869.87,73.0-1.0-869.87
13980.0,60,1,200.14,60.0-1.0-200.14
13982.0,39,4,1871.81,39.0-4.0-1871.81
13983.0,30,12,2603.43,30.0-12.0-2603.43
13984.0,27,5,920.51,27.0-5.0-920.51
13985.0,4,15,7060.13,4.0-15.0-7060.13
13986.0,17,1,320.46,17.0-1.0-320.46
13988.0,20,6,4147.96,20.0-6.0-4147.96
13989.0,66,2,1266.08,66.0-2.0-1266.08
13990.0,213,1,311.3,213.0-1.0-311.3
13991.0,12,6,852.88,12.0-6.0-852.88
13992.0,30,1,76.8,30.0-1.0-76.8
13993.0,43,9,3466.36,43.0-9.0-3466.36
13994.0,4,6,2274.14,4.0-6.0-2274.14
13995.0,15,5,1393.69,15.0-5.0-1393.69
13999.0,10,12,3901.81,10.0-12.0-3901.81
14000.0,211,1,635.66,211.0-1.0-635.66
14001.0,46,3,2043.0800000000002,46.0-3.0-2043.0800000000002
14002.0,134,2,529.73,134.0-2.0-529.73
14004.0,43,7,4582.64,43.0-7.0-4582.64
14005.0,10,5,2874.72,10.0-5.0-2874.72
14006.0,116,3,962.19,116.0-3.0-962.19
14009.0,198,2,695.61,198.0-2.0-695.61
14012.0,278,1,328.8,278.0-1.0-328.8
14013.0,110,3,473.02,110.0-3.0-473.02
14014.0,77,1,505.18,77.0-1.0-505.18
14015.0,53,1,917.34,53.0-1.0-917.34
14016.0,162,4,4341.21,162.0-4.0-4341.21
14019.0,47,3,1421.61,47.0-3.0-1421.61
14020.0,17,2,642.8,17.0-2.0-642.8
14021.0,155,3,631.9,155.0-3.0-631.9
14022.0,225,1,440.0,225.0-1.0-440.0
14023.0,7,2,584.07,7.0-2.0-584.07
14024.0,122,2,327.7,122.0-2.0-327.7
14027.0,61,1,104.82,61.0-1.0-104.82
14029.0,63,2,467.66,63.0-2.0-467.66
14030.0,18,8,2358.84,18.0-8.0-2358.84
14031.0,7,19,17286.86,7.0-19.0-17286.86
14032.0,2,11,2975.59,2.0-11.0-2975.59
14034.0,22,3,648.89,22.0-3.0-648.89
14035.0,29,5,1428.02,29.0-5.0-1428.02
14036.0,285,1,626.65,285.0-1.0-626.65
14037.0,176,2,147.20000000000002,176.0-2.0-147.20000000000002
14038.0,78,3,1560.38,78.0-3.0-1560.38
14039.0,33,1,152.2,33.0-1.0-152.2
14040.0,41,12,3560.32,41.0-12.0-3560.32
14041.0,266,1,141.41,266.0-1.0-141.41
14044.0,27,4,646.42,27.0-4.0-646.42
14045.0,109,4,1659.75,109.0-4.0-1659.75
14046.0,284,1,154.99,284.0-1.0-154.99
14047.0,9,5,1308.6100000000001,9.0-5.0-1308.6100000000001
14048.0,305,1,409.93,305.0-1.0-409.93
14049.0,17,4,5578.72,17.0-4.0-5578.72
14050.0,32,2,746.36,32.0-2.0-746.36
14051.0,1,23,15610.390000000001,1.0-23.0-15610.390000000001
14052.0,20,1,225.36,20.0-1.0-225.36
14053.0,124,2,260.25,124.0-2.0-260.25
14054.0,65,1,92.46,65.0-1.0-92.46
14055.0,106,1,725.6400000000001,106.0-1.0-725.6400000000001
14056.0,1,23,8152.71,1.0-23.0-8152.71
14057.0,24,17,6211.66,24.0-17.0-6211.66
14059.0,267,1,183.6,267.0-1.0-183.6
14060.0,5,19,6140.42,5.0-19.0-6140.42
14062.0,10,12,10464.85,10.0-12.0-10464.85
14064.0,29,5,1334.34,29.0-5.0-1334.34
14066.0,267,1,152.55,267.0-1.0-152.55
14067.0,64,2,374.7,64.0-2.0-374.7
14068.0,320,1,265.85,320.0-1.0-265.85
14071.0,4,8,1437.57,4.0-8.0-1437.57
14073.0,32,1,151.04,32.0-1.0-151.04
14075.0,5,3,942.26,5.0-3.0-942.26
14076.0,129,1,118.67,129.0-1.0-118.67
14077.0,41,5,499.41999999999996,41.0-5.0-499.41999999999996
14078.0,102,6,1049.37,102.0-6.0-1049.37
14079.0,125,1,375.1,125.0-1.0-375.1
14080.0,33,1,45.599999999999994,33.0-1.0-45.599999999999994
14081.0,302,2,921.62,302.0-2.0-921.62
14082.0,365,1,182.25,365.0-1.0-182.25
14083.0,4,9,1002.9,4.0-9.0-1002.9
14085.0,2,18,4421.29,2.0-18.0-4421.29
14087.0,3,1,191.47,3.0-1.0-191.47
14088.0,10,13,50491.81,10.0-13.0-50491.81
14089.0,57,1,158.75,57.0-1.0-158.75
14090.0,325,1,76.32000000000001,325.0-1.0-76.32000000000001
14092.0,8,14,4076.91,8.0-14.0-4076.91
14093.0,12,1,433.86,12.0-1.0-433.86
14096.0,4,17,65164.79,4.0-17.0-65164.79
14098.0,37,1,147.35,37.0-1.0-147.35
14099.0,16,11,3104.17,16.0-11.0-3104.17
14100.0,138,1,191.95000000000002,138.0-1.0-191.95000000000002
14101.0,74,6,5976.79,74.0-6.0-5976.79
14102.0,5,5,1105.8799999999999,5.0-5.0-1105.8799999999999
14104.0,155,2,216.20999999999998,155.0-2.0-216.20999999999998
14105.0,239,1,1266.23,239.0-1.0-1266.23
14107.0,52,7,2703.23,52.0-7.0-2703.23
14108.0,31,2,597.91,31.0-2.0-597.91
14109.0,73,1,144.2,73.0-1.0-144.2
14110.0,4,12,5683.15,4.0-12.0-5683.15
14111.0,14,4,692.85,14.0-4.0-692.85
14112.0,23,7,2915.15,23.0-7.0-2915.15
14113.0,4,4,1840.42,4.0-4.0-1840.42
14114.0,274,2,386.53,274.0-2.0-386.53
14116.0,20,5,1382.74,20.0-5.0-1382.74
14117.0,144,1,90.0,144.0-1.0-90.0
14121.0,4,4,2780.15,4.0-4.0-2780.15
14124.0,84,1,419.58000000000004,84.0-1.0-419.58000000000004
14125.0,11,3,2720.63,11.0-3.0-2720.63
14126.0,8,3,706.1300000000001,8.0-3.0-706.1300000000001
14127.0,123,3,709.71,123.0-3.0-709.71
14128.0,61,2,637.5,61.0-2.0-637.5
14129.0,2,5,1123.8600000000001,2.0-5.0-1123.8600000000001
14130.0,319,1,480.91,319.0-1.0-480.91
14132.0,2,11,3586.0299999999997,2.0-11.0-3586.0299999999997
14133.0,130,3,605.64,130.0-3.0-605.64
14135.0,2,15,4690.31,2.0-15.0-4690.31
14138.0,2,2,965.8800000000001,2.0-2.0-965.8800000000001
14139.0,46,1,415.82,46.0-1.0-415.82
14140.0,4,2,935.05,4.0-2.0-935.05
14141.0,3,4,915.13,3.0-4.0-915.13
14142.0,373,1,311.81,373.0-1.0-311.81
14143.0,134,1,115.8,134.0-1.0-115.8
14145.0,47,4,3742.2,47.0-4.0-3742.2
14146.0,9,5,4191.0,9.0-5.0-4191.0
14147.0,78,2,483.4,78.0-2.0-483.4
14148.0,234,1,157.2,234.0-1.0-157.2
14149.0,221,1,446.62,221.0-1.0-446.62
14150.0,36,2,658.64,36.0-2.0-658.64
14152.0,75,2,621.29,75.0-2.0-621.29
14154.0,239,2,1345.62,239.0-2.0-1345.62
14155.0,266,1,118.75,266.0-1.0-118.75
14156.0,10,55,117210.08,10.0-55.0-117210.08
14157.0,20,2,424.89000000000004,20.0-2.0-424.89000000000004
14158.0,40,1,507.66,40.0-1.0-507.66
14159.0,20,11,4630.35,20.0-11.0-4630.35
14161.0,216,3,1097.6200000000001,216.0-3.0-1097.6200000000001
14162.0,174,2,289.36,174.0-2.0-289.36
14163.0,87,4,2445.91,87.0-4.0-2445.91
14164.0,71,2,1631.77,71.0-2.0-1631.77
14165.0,276,1,120.44,276.0-1.0-120.44
14167.0,39,4,562.59,39.0-4.0-562.59
14171.0,98,1,363.79,98.0-1.0-363.79
14173.0,11,4,450.84,11.0-4.0-450.84
14174.0,33,1,134.46,33.0-1.0-134.46
14175.0,60,3,3222.3,60.0-3.0-3222.3
14176.0,297,4,576.9000000000001,297.0-4.0-576.9000000000001
14177.0,86,4,549.46,86.0-4.0-549.46
14178.0,9,7,1600.26,9.0-7.0-1600.26
14179.0,41,2,701.57,41.0-2.0-701.57
14180.0,11,25,4748.52,11.0-25.0-4748.52
14184.0,67,1,452.89,67.0-1.0-452.89
14185.0,331,1,197.65,331.0-1.0-197.65
14188.0,31,6,2054.36,31.0-6.0-2054.36
14189.0,2,15,4654.08,2.0-15.0-4654.08
14191.0,2,13,4684.76,2.0-13.0-4684.76
14193.0,68,2,853.39,68.0-2.0-853.39
14194.0,5,21,11349.52,5.0-21.0-11349.52
14195.0,202,2,1012.0,202.0-2.0-1012.0
14196.0,107,1,335.52,107.0-1.0-335.52
14198.0,18,4,701.4,18.0-4.0-701.4
14199.0,218,1,185.39999999999998,218.0-1.0-185.39999999999998
14201.0,60,7,747.44,60.0-7.0-747.44
14204.0,2,1,150.61,2.0-1.0-150.61
14205.0,17,2,466.7,17.0-2.0-466.7
14206.0,239,1,328.15999999999997,239.0-1.0-328.15999999999997
14208.0,95,1,151.74,95.0-1.0-151.74
14209.0,11,6,2073.43,11.0-6.0-2073.43
14210.0,106,6,1905.8400000000001,106.0-6.0-1905.8400000000001
14211.0,53,9,2241.1,53.0-9.0-2241.1
14212.0,90,1,1070.48,90.0-1.0-1070.48
14214.0,31,5,1004.38,31.0-5.0-1004.38
14215.0,12,6,1789.72,12.0-6.0-1789.72
14216.0,3,4,1839.3,3.0-4.0-1839.3
14217.0,2,17,2004.98,2.0-17.0-2004.98
14218.0,43,1,169.48000000000002,43.0-1.0-169.48000000000002
14219.0,4,1,89.94,4.0-1.0-89.94
14220.0,247,2,632.4,247.0-2.0-632.4
14221.0,42,9,3432.8,42.0-9.0-3432.8
14222.0,177,1,683.17,177.0-1.0-683.17
14223.0,92,3,991.13,92.0-3.0-991.13
14224.0,110,4,1009.73,110.0-4.0-1009.73
14226.0,29,5,2214.79,29.0-5.0-2214.79
14227.0,26,10,3350.96,26.0-10.0-3350.96
14229.0,52,3,1547.2,52.0-3.0-1547.2
14231.0,184,3,925.71,184.0-3.0-925.71
14232.0,43,5,2048.07,43.0-5.0-2048.07
14233.0,49,4,1462.72,49.0-4.0-1462.72
14234.0,22,4,754.12,22.0-4.0-754.12
14235.0,75,5,3144.86,75.0-5.0-3144.86
14236.0,81,2,490.86,81.0-2.0-490.86
14237.0,373,1,161.0,373.0-1.0-161.0
14238.0,326,1,146.85,326.0-1.0-146.85
14239.0,43,11,2380.85,43.0-11.0-2380.85
14240.0,30,2,890.34,30.0-2.0-890.34
14241.0,184,1,213.70000000000002,184.0-1.0-213.70000000000002
14242.0,235,2,280.55,235.0-2.0-280.55
14243.0,9,10,2588.77,9.0-10.0-2588.77
14245.0,220,2,1693.45,220.0-2.0-1693.45
14246.0,111,3,1474.06,111.0-3.0-1474.06
14247.0,278,1,136.76999999999998,278.0-1.0-136.76999999999998
14248.0,318,1,302.58,318.0-1.0-302.58
14250.0,7,3,1904.05,7.0-3.0-1904.05
14251.0,2,5,2879.7000000000003,2.0-5.0-2879.7000000000003
14256.0,260,2,969.0600000000001,260.0-2.0-969.0600000000001
14257.0,64,5,3099.7200000000003,64.0-5.0-3099.7200000000003
14258.0,9,9,12669.98,9.0-9.0-12669.98
14259.0,142,1,120.0,142.0-1.0-120.0
14261.0,51,2,1163.45,51.0-2.0-1163.45
14262.0,8,8,2618.23,8.0-8.0-2618.23
14264.0,155,2,333.97,155.0-2.0-333.97
14265.0,109,2,530.18,109.0-2.0-530.18
14267.0,163,3,1516.24,163.0-3.0-1516.24
14270.0,332,1,492.65000000000003,332.0-1.0-492.65000000000003
14271.0,226,1,112.32,226.0-1.0-112.32
14272.0,74,2,437.96,74.0-2.0-437.96
14273.0,51,4,559.97,51.0-4.0-559.97
14276.0,99,3,1119.74,99.0-3.0-1119.74
14277.0,15,3,4188.0,15.0-3.0-4188.0
14280.0,197,1,134.04,197.0-1.0-134.04
14282.0,3,15,3701.44,3.0-15.0-3701.44
14284.0,31,2,595.25,31.0-2.0-595.25
14285.0,21,4,1910.01,21.0-4.0-1910.01
14286.0,24,3,4628.75,24.0-3.0-4628.75
14287.0,8,3,176.63,8.0-3.0-176.63
14288.0,213,1,426.6,213.0-1.0-426.6
14289.0,9,6,911.26,9.0-6.0-911.26
14290.0,11,5,2314.65,11.0-5.0-2314.65
14291.0,2,11,3883.25,2.0-11.0-3883.25
14292.0,8,9,4871.93,8.0-9.0-4871.93
14293.0,3,4,1046.56,3.0-4.0-1046.56
14295.0,40,1,166.20000000000002,40.0-1.0-166.20000000000002
14297.0,18,4,1305.33,18.0-4.0-1305.33
14298.0,8,44,51527.3,8.0-44.0-51527.3
14299.0,8,9,3965.62,8.0-9.0-3965.62
14300.0,19,1,43.2,19.0-1.0-43.2
14301.0,117,1,640.14,117.0-1.0-640.14
14304.0,223,1,383.45,223.0-1.0-383.45
14305.0,71,3,1858.96,71.0-3.0-1858.96
14306.0,51,2,2093.32,51.0-2.0-2093.32
14307.0,89,6,2995.72,89.0-6.0-2995.72
14309.0,8,9,2352.53,8.0-9.0-2352.53
14311.0,243,1,310.26,243.0-1.0-310.26
14312.0,47,6,1611.59,47.0-6.0-1611.59
14314.0,107,1,120.0,107.0-1.0-120.0
14315.0,45,6,2481.13,45.0-6.0-2481.13
14317.0,65,1,508.58000000000004,65.0-1.0-508.58000000000004
14320.0,207,2,477.79,207.0-2.0-477.79
14321.0,11,5,1530.75,11.0-5.0-1530.75
14323.0,115,2,605.0600000000001,115.0-2.0-605.0600000000001
14326.0,242,1,183.85,242.0-1.0-183.85
14327.0,163,1,311.65,163.0-1.0-311.65
14329.0,17,7,4975.24,17.0-7.0-4975.24
14331.0,124,2,462.65999999999997,124.0-2.0-462.65999999999997
14332.0,23,3,840.21,23.0-3.0-840.21
14333.0,68,1,415.2,68.0-1.0-415.2
14334.0,17,8,2552.21,17.0-8.0-2552.21
14335.0,16,2,454.86,16.0-2.0-454.86
14336.0,17,4,1614.91,17.0-4.0-1614.91
14338.0,161,2,588.22,161.0-2.0-588.22
14339.0,243,1,309.52,243.0-1.0-309.52
14340.0,219,1,134.7,219.0-1.0-134.7
14341.0,45,8,2166.98,45.0-8.0-2166.98
14342.0,21,4,668.5600000000001,21.0-4.0-668.5600000000001
14344.0,127,8,889.9300000000001,127.0-8.0-889.9300000000001
14345.0,39,1,108.97999999999999,39.0-1.0-108.97999999999999
14346.0,121,2,1021.58,121.0-2.0-1021.58
14348.0,260,1,409.57,260.0-1.0-409.57
14349.0,10,1,133.5,10.0-1.0-133.5
14350.0,274,1,282.93,274.0-1.0-282.93
14351.0,165,1,51.0,165.0-1.0-51.0
14352.0,157,4,1078.96,157.0-4.0-1078.96
14353.0,215,1,90.6,215.0-1.0-90.6
14354.0,6,2,163.62,6.0-2.0-163.62
14355.0,366,1,174.4,366.0-1.0-174.4
14356.0,80,2,701.23,80.0-2.0-701.23
14357.0,43,1,225.12,43.0-1.0-225.12
14359.0,19,3,912.18,19.0-3.0-912.18
14360.0,32,4,2118.03,32.0-4.0-2118.03
14362.0,22,1,151.5,22.0-1.0-151.5
14364.0,109,8,3717.35,109.0-8.0-3717.35
14367.0,8,16,9227.82,8.0-16.0-9227.82
14368.0,320,1,155.0,320.0-1.0-155.0
14371.0,295,1,100.5,295.0-1.0-100.5
14373.0,358,1,76.55,358.0-1.0-76.55
14375.0,185,1,235.56,185.0-1.0-235.56
14377.0,191,2,617.05,191.0-2.0-617.05
14379.0,44,2,348.1,44.0-2.0-348.1
14381.0,52,1,202.68,52.0-1.0-202.68
14382.0,26,1,615.49,26.0-1.0-615.49
14383.0,38,3,1247.69,38.0-3.0-1247.69
14385.0,9,3,202.11,9.0-3.0-202.11
14386.0,297,1,142.4,297.0-1.0-142.4
14387.0,33,3,1727.6,33.0-3.0-1727.6
14388.0,10,8,3212.84,10.0-8.0-3212.84
14389.0,65,2,1043.46,65.0-2.0-1043.46
14390.0,10,9,4642.57,10.0-9.0-4642.57
14393.0,218,1,67.95,218.0-1.0-67.95
14395.0,2,9,3479.91,2.0-9.0-3479.91
14396.0,65,2,487.99,65.0-2.0-487.99
14397.0,3,19,2612.96,3.0-19.0-2612.96
14400.0,149,1,574.7,149.0-1.0-574.7
14401.0,4,13,4051.48,4.0-13.0-4051.48
14403.0,130,4,1475.81,130.0-4.0-1475.81
14404.0,34,6,1449.32,34.0-6.0-1449.32
14406.0,119,1,156.75,119.0-1.0-156.75
14407.0,107,6,2157.73,107.0-6.0-2157.73
14408.0,11,7,2599.03,11.0-7.0-2599.03
14409.0,71,6,2059.4500000000003,71.0-6.0-2059.4500000000003
14410.0,92,9,1100.27,92.0-9.0-1100.27
14411.0,311,1,1063.0,311.0-1.0-1063.0
14412.0,43,2,770.03,43.0-2.0-770.03
14413.0,362,1,121.05,362.0-1.0-121.05
14414.0,92,7,1496.98,92.0-7.0-1496.98
14415.0,1,13,5855.57,1.0-13.0-5855.57
14416.0,22,2,490.22,22.0-2.0-490.22
14418.0,4,3,1937.25,4.0-3.0-1937.25
14419.0,11,6,1051.79,11.0-6.0-1051.79
14420.0,99,1,387.52,99.0-1.0-387.52
14421.0,57,2,813.11,57.0-2.0-813.11
14422.0,1,6,4263.64,1.0-6.0-4263.64
14423.0,218,1,265.2,218.0-1.0-265.2
14424.0,18,1,322.08,18.0-1.0-322.08
14426.0,24,10,4481.67,24.0-10.0-4481.67
14427.0,50,2,363.34000000000003,50.0-2.0-363.34000000000003
14428.0,7,5,1224.06,7.0-5.0-1224.06
14431.0,303,1,470.36,303.0-1.0-470.36
14432.0,10,6,2248.5,10.0-6.0-2248.5
14434.0,22,6,1372.8,22.0-6.0-1372.8
14436.0,99,1,89.06,99.0-1.0-89.06
14437.0,366,1,63.0,366.0-1.0-63.0
14438.0,306,1,131.9,306.0-1.0-131.9
14439.0,320,1,2661.24,320.0-1.0-2661.24
14440.0,8,5,2357.6800000000003,8.0-5.0-2357.6800000000003
14441.0,1,4,1712.89,1.0-4.0-1712.89
14442.0,205,2,1589.82,205.0-2.0-1589.82
14443.0,54,4,1420.2,54.0-4.0-1420.2
14446.0,1,4,1010.35,1.0-4.0-1010.35
14447.0,19,5,1163.23,19.0-5.0-1163.23
14448.0,9,2,375.35,9.0-2.0-375.35
14449.0,19,4,885.8,19.0-4.0-885.8
14450.0,181,3,483.25,181.0-3.0-483.25
14451.0,60,2,643.9,60.0-2.0-643.9
14452.0,11,2,259.05,11.0-2.0-259.05
14453.0,190,1,119.93,190.0-1.0-119.93
14456.0,5,9,3017.28,5.0-9.0-3017.28
14457.0,311,1,113.64,311.0-1.0-113.64
14459.0,155,1,1837.92,155.0-1.0-1837.92
14460.0,110,3,434.34,110.0-3.0-434.34
14461.0,148,3,2103.06,148.0-3.0-2103.06
14462.0,66,11,1980.57,66.0-11.0-1980.57
14463.0,98,3,529.62,98.0-3.0-529.62
14465.0,247,3,1038.44,247.0-3.0-1038.44
14466.0,29,7,2272.4,29.0-7.0-2272.4
14467.0,18,4,596.26,18.0-4.0-596.26
14470.0,12,2,461.19,12.0-2.0-461.19
14472.0,104,8,1852.67,104.0-8.0-1852.67
14473.0,74,2,234.34000000000003,74.0-2.0-234.34000000000003
14474.0,46,1,547.66,46.0-1.0-547.66
14475.0,72,3,925.85,72.0-3.0-925.85
